Basic - Area,Basic - Perimeter,Basic - Circularity,Curve - Max Dff,Curve - Duration 50% to 50%,Curve - Duration 10% to 10%,Curve - Rising duration 10% to 90%,Curve - Decaying duration 90% to 10%,Curve - dat AUC,Curve - dff AUC,Curve - Decay tau,Propagation - onset - overall,Propagation - offset - overall,Network - Temporal density,Network - Temporal density with similar size only,Network - Spatial density,cell - event average distance - landmark,cell - event minimum distance - landmark,cell - event toward landmark - landmark,cell - event away from landmark - landmark,Source,Path
2.202832,8.5217,2.623380231,3.106185326,2.62,17.03,7.86,9.17,0.15777123,7.877116596,3.57859996,0.70317971,0,9,8,6,12.45356495,12.45356495,0,0,Blood_vessel,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_44_17_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
1.428864,6.856888,2.618504672,3.179130404,3.93,10.48,2.62,7.86,0.175653607,9.871138137,3.40372075,0,0,9,7,3,12.38885822,12.38885822,0,0,Blood_vessel,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_44_17_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
0.833504,3.771508,1.358039851,3.366345979,2.62,10.48,2.62,7.86,0.196878746,10.0602614,1.346399809,0,0,1,1,4,8.536513574,8.536513574,0,0,Blood_vessel,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_44_17_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
1.428864,6.677304,2.483141908,3.673247574,11.79,26.2,6.55,19.65,0.749183059,24.84064252,8.020303593,0.6954,0.6954,15,2,9,14.64506472,14.16461507,0,0,Blood_vessel,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_44_17_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
1.726544,5.054948,1.177730359,3.539013584,2.62,10.48,2.62,7.86,0.113107316,5.853701752,1.521021083,0.002681319,0.027727273,9,7,2,12.87163926,12.73717394,0,0,Blood_vessel,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_44_17_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
0.952576,4.092368,1.399071342,1.687990144,3.93,24.89,18.34,6.55,0.19747901,3.037444537,1.703122093,0,0,16,2,4,14.5092831,14.5092831,0,0,Blood_vessel,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_44_17_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
0.773968,3.545564,1.292521539,3.899667873,3.93,7.86,5.24,2.62,0.264598131,10.5441519,1.667338629,0,0,14,1,6,15.34832081,15.32351082,0.011001995,0.085603179,Blood_vessel,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_44_17_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
0.714432,2.786724,0.865002082,2.882810799,3.93,5.24,2.62,2.62,0.145424828,4.727822701,1.73380423,0,0,15,1,8,16.20167349,16.20167349,0,0,Blood_vessel,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_44_17_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
0.535824,2.28628,0.776295035,3.685406834,2.62,6.55,1.31,5.24,0.158730149,4.688838098,1.569563381,0,0,16,2,4,13.98484036,13.98484036,0,0,Blood_vessel,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_44_17_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
15.062608,52.290664,14.44568949,4.906305665,5.24,11.79,1.31,9.17,0.543007791,17.56119815,4.215514386,0.023731415,0.110704173,34,13,3,4.433580409,4.344296491,0,0,Ki67,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_44_17_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
4.048448,11.538516,2.616986509,3.202564105,5.24,9.17,3.93,5.24,0.145617068,7.819991842,2.984098481,0,0,9,4,6,12.46551082,12.46551082,0,0,Ki67,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_44_17_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
4.346128,16.783296,5.157534377,3.54705403,3.93,6.55,3.93,2.62,0.101646133,7.817830024,0.996399053,0,0,10,4,9,23.83219335,23.83219335,0,0,Ki67,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_44_17_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
3.393552,15.360532,5.532840396,3.172647037,13.1,24.89,3.93,19.65,0.28050518,26.62192883,10.29934201,0.438481145,1.104874603,12,2,9,19.45845538,19.35459925,0,0,Ki67,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_44_17_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
2.38144,8.757892,2.563006234,2.994751213,3.93,10.48,7.86,2.62,0.245658308,12.34593991,1.215282159,0,0,9,8,5,12.65511122,12.65511122,0,0,Ki67,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_44_17_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
1.547936,6.28788,2.032570533,2.890110175,3.93,5.24,2.62,2.62,0.12464986,5.857029162,1.537437583,0,0,9,7,6,12.72548309,12.72548309,0,0,Ki67,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_44_17_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
1.309792,5.96702,2.16323046,3.302054991,5.24,17.03,2.62,14.41,0.335625142,19.9549142,8.39405546,0.122,0.027885714,9,7,2,12.45356495,12.45356495,0,0,Ki67,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_44_17_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
2.143296,7.385636,2.025273975,2.822322664,7.86,11.79,1.31,10.48,0.269607872,12.72667527,6.165998043,0.163062771,0.126753247,9,8,7,12.18290803,12.18290803,0,0,Ki67,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_44_17_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
1.012112,4.734088,1.762114866,5.752385401,2.62,31.44,27.51,3.93,0.223430544,21.44865094,0.931999202,0,0,3,2,3,23.91324487,23.91324487,0,0,Ki67,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_44_17_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
2.202832,8.5217,2.623380231,3.106185326,2.62,17.03,7.86,9.17,0.15777123,7.877116596,3.57859996,0.70317971,0,9,8,6,12.45356495,12.45356495,0,0,Ki67,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_44_17_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
1.726544,6.580436,1.995822088,3.445381199,11.79,22.27,7.86,13.1,0.307253957,25.7610887,10.30822943,0.044442857,0.522036975,7,2,8,20.39694658,20.3092444,0,0,Ki67,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_44_17_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
1.428864,6.856888,2.618504672,3.179130404,3.93,10.48,2.62,7.86,0.175653607,9.871138137,3.40372075,0,0,9,7,3,12.38885822,12.38885822,0,0,Ki67,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_44_17_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
0.773968,3.24886,1.085248328,5.13392908,7.86,15.72,3.93,11.79,0.342383087,27.98466375,7.788738209,0,0,3,2,8,24.57706872,24.54717613,0,0,Ki67,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_44_17_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
0.89304,3.56362,1.131623609,5.293672091,6.55,6.55,3.93,2.62,0.157983184,19.53703726,0.523059927,0,0,4,1,7,20.58874256,20.58874256,0,0,Ki67,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_44_17_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
1.131184,3.636332,0.930216284,4.322967844,2.62,5.24,2.62,2.62,0.106147714,8.308590722,1.079356489,0,0.069714286,7,2,6,7.400199947,7.242321175,0,0,Ki67,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_44_17_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
1.726544,5.054948,1.177730359,3.539013584,2.62,10.48,2.62,7.86,0.113107316,5.853701752,1.521021083,0.002681319,0.027727273,9,7,2,12.87163926,12.73717394,0,0,Ki67,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_44_17_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
0.714432,2.972408,0.984115519,6.278875964,2.62,13.1,7.86,5.24,0.140756294,13.70551592,0.986905883,0,0.061,5,1,7,21.59143047,21.42342232,0.143116039,0.0073055,Ki67,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_44_17_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
15.062608,52.290664,14.44568949,4.906305665,5.24,11.79,1.31,9.17,0.543007791,17.56119815,4.215514386,0.023731415,0.110704173,34,13,3,4.433580409,4.344296491,0,0,EGFR,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_44_17_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
4.048448,11.538516,2.616986509,3.202564105,5.24,9.17,3.93,5.24,0.145617068,7.819991842,2.984098481,0,0,9,4,6,12.46551082,12.46551082,0,0,EGFR,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_44_17_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
4.346128,16.783296,5.157534377,3.54705403,3.93,6.55,3.93,2.62,0.101646133,7.817830024,0.996399053,0,0,10,4,9,23.83219335,23.83219335,0,0,EGFR,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_44_17_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
3.393552,15.360532,5.532840396,3.172647037,13.1,24.89,3.93,19.65,0.28050518,26.62192883,10.29934201,0.438481145,1.104874603,12,2,9,19.45845538,19.35459925,0,0,EGFR,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_44_17_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
2.38144,8.757892,2.563006234,2.994751213,3.93,10.48,7.86,2.62,0.245658308,12.34593991,1.215282159,0,0,9,8,5,12.65511122,12.65511122,0,0,EGFR,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_44_17_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
1.547936,6.28788,2.032570533,2.890110175,3.93,5.24,2.62,2.62,0.12464986,5.857029162,1.537437583,0,0,9,7,6,12.72548309,12.72548309,0,0,EGFR,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_44_17_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
1.309792,5.96702,2.16323046,3.302054991,5.24,17.03,2.62,14.41,0.335625142,19.9549142,8.39405546,0.122,0.027885714,9,7,2,12.45356495,12.45356495,0,0,EGFR,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_44_17_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
2.143296,7.385636,2.025273975,2.822322664,7.86,11.79,1.31,10.48,0.269607872,12.72667527,6.165998043,0.163062771,0.126753247,9,8,7,12.18290803,12.18290803,0,0,EGFR,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_44_17_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
1.012112,4.734088,1.762114866,5.752385401,2.62,31.44,27.51,3.93,0.223430544,21.44865094,0.931999202,0,0,3,2,3,23.91324487,23.91324487,0,0,EGFR,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_44_17_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
2.202832,8.5217,2.623380231,3.106185326,2.62,17.03,7.86,9.17,0.15777123,7.877116596,3.57859996,0.70317971,0,9,8,6,12.45356495,12.45356495,0,0,EGFR,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_44_17_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
1.726544,6.580436,1.995822088,3.445381199,11.79,22.27,7.86,13.1,0.307253957,25.7610887,10.30822943,0.044442857,0.522036975,7,2,8,20.39694658,20.3092444,0,0,EGFR,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_44_17_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
1.428864,6.856888,2.618504672,3.179130404,3.93,10.48,2.62,7.86,0.175653607,9.871138137,3.40372075,0,0,9,7,3,12.38885822,12.38885822,0,0,EGFR,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_44_17_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
0.773968,3.24886,1.085248328,5.13392908,7.86,15.72,3.93,11.79,0.342383087,27.98466375,7.788738209,0,0,3,2,8,24.57706872,24.54717613,0,0,EGFR,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_44_17_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
0.89304,3.56362,1.131623609,5.293672091,6.55,6.55,3.93,2.62,0.157983184,19.53703726,0.523059927,0,0,4,1,7,20.58874256,20.58874256,0,0,EGFR,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_44_17_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
1.131184,3.636332,0.930216284,4.322967844,2.62,5.24,2.62,2.62,0.106147714,8.308590722,1.079356489,0,0.069714286,7,2,6,7.400199947,7.242321175,0,0,EGFR,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_44_17_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
1.726544,5.054948,1.177730359,3.539013584,2.62,10.48,2.62,7.86,0.113107316,5.853701752,1.521021083,0.002681319,0.027727273,9,7,2,12.87163926,12.73717394,0,0,EGFR,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_44_17_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
0.714432,2.972408,0.984115519,6.278875964,2.62,13.1,7.86,5.24,0.140756294,13.70551592,0.986905883,0,0.061,5,1,7,21.59143047,21.42342232,0.143116039,0.0073055,EGFR,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_44_17_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
5.894064,16.351416,3.609823967,3.328444275,5.24,7.86,2.62,5.24,0.169425353,8.227645828,2.094018308,0,0,24,4,5,1.422752262,1.422752262,0,0,DCX,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_44_17_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
4.048448,11.538516,2.616986509,3.202564105,5.24,9.17,3.93,5.24,0.145617068,7.819991842,2.984098481,0,0,9,4,6,12.46551082,12.46551082,0,0,DCX,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_44_17_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
3.86984,11.932088,2.927723252,3.153637319,5.24,28.82,14.41,14.41,0.85925442,29.24403948,6.492447075,0.215123146,1.621712456,13,5,5,2.030700209,1.759509022,1.92426342,0.867207823,DCX,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_44_17_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
1.309792,4.435432,1.19525248,4.288609222,5.24,86.46,1.31,83.84,1.974153638,96.91708442,99.12949028,0.077073016,0.250196825,6,6,6,10.01785824,9.908322966,0,0,DCX,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_44_17_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
3.453088,12.343716,3.511351707,3.1824845,3.93,7.86,2.62,5.24,0.57809329,18.02796725,2.851119089,0,0,17,5,7,2.2947238,1.63680176,0,0,DCX,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_44_17_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
1.4884,5.736928,1.759662073,3.10218637,23.58,40.61,28.82,10.48,0.879551828,46.77452502,12.22418201,0.005422222,0.602500433,6,5,3,9.333684958,9.145932429,0.081727802,0.382978376,DCX,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_44_17_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
2.38144,8.757892,2.563006234,2.994751213,3.93,10.48,7.86,2.62,0.245658308,12.34593991,1.215282159,0,0,9,8,5,12.65511122,12.65511122,0,0,DCX,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_44_17_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
1.547936,6.28788,2.032570533,2.890110175,3.93,5.24,2.62,2.62,0.12464986,5.857029162,1.537437583,0,0,9,7,6,12.72548309,12.72548309,0,0,DCX,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_44_17_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
1.309792,5.96702,2.16323046,3.302054991,5.24,17.03,2.62,14.41,0.335625142,19.9549142,8.39405546,0.122,0.027885714,9,7,2,12.45356495,12.45356495,0,0,DCX,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_44_17_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
2.500512,9.627508,2.949775534,2.532933291,10.48,22.27,1.31,19.65,0.340736389,13.20264594,9.428209677,0.158103167,0.31358539,27,7,4,1.641444519,1.22,0,0,DCX,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_44_17_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
1.428864,7.226304,2.908249734,3.905975931,3.93,7.86,2.62,5.24,0.360527575,15.86592314,5.66975822,0,0,17,4,2,2.301891396,2.301891396,0,0,DCX,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_44_17_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
2.202832,8.5217,2.623380231,3.106185326,2.62,17.03,7.86,9.17,0.15777123,7.877116596,3.57859996,0.70317971,0,9,8,6,12.45356495,12.45356495,0,0,DCX,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_44_17_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
1.726544,6.580436,1.995822088,3.445381199,11.79,22.27,7.86,13.1,0.307253957,25.7610887,10.30822943,0.044442857,0.522036975,7,2,8,20.39694658,20.3092444,0,0,DCX,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_44_17_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
0.833504,4.0016,1.52879691,3.858622774,2.62,28.82,23.58,5.24,0.498999625,30.38752801,2.582069001,0,0,6,6,7,10.35779282,10.35779282,0,0.247422442,DCX,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_44_17_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
0.714432,2.651548,0.783119835,2.324072897,3.93,19.65,13.1,6.55,1.032446265,15.11705755,3.793811786,0.040666667,0.0244,9,3,6,2.760544874,2.760544874,0,0.009703072,DCX,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_44_17_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
1.428864,6.856888,2.618504672,3.179130404,3.93,10.48,2.62,7.86,0.175653607,9.871138137,3.40372075,0,0,9,7,3,12.38885822,12.38885822,0,0,DCX,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_44_17_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
0.833504,3.771508,1.358039851,3.366345979,2.62,10.48,2.62,7.86,0.196878746,10.0602614,1.346399809,0,0,1,1,4,8.536513574,8.536513574,0,0,DCX,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_44_17_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
0.714432,2.786724,0.865002082,3.445420995,3.93,14.41,10.48,3.93,0.555088758,16.98677127,1.815108786,0,0,10,3,5,2.639263534,2.639263534,0,0,DCX,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_44_17_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
0.773968,4.413228,2.002533826,4.790764205,5.24,15.72,2.62,13.1,0.310062498,20.3639914,5.218383304,0.0244,0,6,6,5,10.10122633,10.01292285,0,0,DCX,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_44_17_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
0.714432,2.673752,0.796290404,2.700223215,3.93,23.58,18.34,5.24,0.161998138,7.47698797,2.81879299,0,0,7,5,6,9.323226909,9.323226909,0,0,DCX,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_44_17_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
1.726544,5.054948,1.177730359,3.539013584,2.62,10.48,2.62,7.86,0.113107316,5.853701752,1.521021083,0.002681319,0.027727273,9,7,2,12.87163926,12.73717394,0,0,DCX,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_44_17_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
0.59536,3.428444,1.571102803,4.255517084,3.93,37.99,7.86,30.13,0.896638691,29.88058699,17.9256889,0,0,10,3,9,2.904460149,2.845504525,0.032522709,0,DCX,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_44_17_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
0.714432,2.972408,0.984115519,6.278875964,2.62,13.1,7.86,5.24,0.140756294,13.70551592,0.986905883,0,0.061,5,1,7,21.59143047,21.42342232,0.143116039,0.0073055,DCX,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_44_17_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
30.839648,48.159988,5.984852668,6.067304844,7.86,15.72,5.24,9.17,0.84029299,36.10351906,3.910513008,12.02232915,2.992250988,19,9,2,0.1464,0,0,39.60001318,Iba1,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_44_17_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
30.125216,53.905212,7.675761699,4.699273015,5.24,11.79,2.62,9.17,0.319372118,13.4426964,2.326094766,2.086224248,2.880217065,30,7,3,12.12052722,10.70267555,36.54039951,0.041015926,Iba1,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_44_17_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
7.025248,22.536328,5.753005454,3.2410033,2.62,5.24,2.62,2.62,0.147865951,5.219700616,1.212129877,0,0,21,6,2,7.591498403,7.591498403,0,0,Iba1,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_44_17_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
1.309792,4.435432,1.19525248,4.288609222,5.24,86.46,1.31,83.84,1.974153638,96.91708442,99.12949028,0.077073016,0.250196825,6,6,6,10.01785824,9.908322966,0,0,Iba1,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_44_17_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
1.4884,5.736928,1.759662073,3.10218637,23.58,40.61,28.82,10.48,0.879551828,46.77452502,12.22418201,0.005422222,0.602500433,6,5,3,9.333684958,9.145932429,0.081727802,0.382978376,Iba1,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_44_17_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
0.833504,4.0016,1.52879691,3.858622774,2.62,28.82,23.58,5.24,0.498999625,30.38752801,2.582069001,0,0,6,6,7,10.35779282,10.35779282,0,0.247422442,Iba1,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_44_17_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
1.250256,5.80964,2.148273801,2.322664806,3.93,6.55,2.62,3.93,0.118847549,3.463501147,1.930407739,0,0,11,1,4,8.800928133,8.800928133,0,0,Iba1,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_44_17_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
0.952576,4.475692,1.673442851,3.836033332,3.93,11.79,5.24,6.55,0.160014004,8.661310947,1.079063223,0,0,7,6,5,9.158942297,9.158942297,0,0,Iba1,\\sag-granule\alina\1 NSC Ca activity\2-photon\1 Descriptive_sources\4i data\2022_01_27\20220127_18_44_17_GFAP_GCAMP6f_P2mcherry_slice1\processed\cell1.xls
